rank,sector,group,ticker_a,ticker_b,latest_corr,min_corr,std_corr,passed_stage_a,pvalue_ab,pvalue_ba,cointegrated,hedge_ratio,n_crossings,passed_stage_b
3710,Healthcare,Medical Care Facilities (2),ENSG,AGL,-0.0318197444671941,-0.0466851488936733,0.0375667052628268,False,,,,,-1.0,False
3711,Healthcare,Medical Care Facilities (2),CHE,CON,0.2213169489056028,0.1872285645219115,0.0280981178921666,False,,,,,-1.0,False
3712,Healthcare,Medical Care Facilities (2),CHE,NHC,0.057707861759375,0.0358235466139131,0.0120732352070953,False,,,,,-1.0,False
3713,Healthcare,Medical Care Facilities (2),CHE,LFST,0.0629131437892099,0.019966927177162,0.0163552678630941,False,,,,,-1.0,False
3714,Healthcare,Medical Care Facilities (2),CHE,ASTH,-0.0359083307386149,-0.0805407478639729,0.0232187353773947,False,,,,,-1.0,False
3715,Healthcare,Medical Care Facilities (2),CHE,ADUS,0.1351104919633626,0.0533055981666271,0.031891325878746,False,,,,,-1.0,False
3716,Healthcare,Medical Care Facilities (2),CHE,AVAH,0.2097785341477119,0.1695535311192101,0.0217405925066217,False,,,,,-1.0,False
3717,Healthcare,Medical Care Facilities (2),CHE,AGL,-0.079517725176476,-0.0897611339173658,0.0454302148812162,False,,,,,-1.0,False
3718,Healthcare,Medical Care Facilities (2),CON,NHC,0.3425439540498463,0.2628597465143117,0.0260023708992419,False,,,,,-1.0,False
3719,Healthcare,Medical Care Facilities (2),CON,LFST,0.2933488990581537,0.2477303697500479,0.0175801244947294,False,,,,,-1.0,False
3720,Healthcare,Medical Care Facilities (2),CON,ASTH,0.0822576585956839,0.0034581116268479,0.045870953516442,False,,,,,-1.0,False
3721,Healthcare,Medical Care Facilities (2),CON,ADUS,0.3048263253780635,0.2630079090298466,0.0430383612204089,False,,,,,-1.0,False
3722,Healthcare,Medical Care Facilities (2),CON,AVAH,0.1744213706650732,0.1744213706650732,0.0469754074843584,False,,,,,-1.0,False
3723,Healthcare,Medical Care Facilities (2),CON,AGL,0.2286889729533228,0.1621467073042471,0.0333965068603996,False,,,,,-1.0,False
3724,Healthcare,Medical Care Facilities (2),NHC,LFST,0.1786276471008148,0.1101308991740293,0.0231107390259609,False,,,,,-1.0,False
3725,Healthcare,Medical Care Facilities (2),NHC,ASTH,0.2587430781121752,0.2458769582927077,0.0536930074965126,False,,,,,-1.0,False
3726,Healthcare,Medical Care Facilities (2),NHC,ADUS,0.4401837703683856,0.3100578063386543,0.0438810514976329,False,,,,,-1.0,False
3727,Healthcare,Medical Care Facilities (2),NHC,AVAH,0.1345473493040903,0.1345473493040903,0.0241484599312087,False,,,,,-1.0,False
3728,Healthcare,Medical Care Facilities (2),NHC,AGL,0.1501437370625654,0.1257279140753187,0.014934014335199,False,,,,,-1.0,False
3729,Healthcare,Medical Care Facilities (2),LFST,ASTH,0.1307313222624883,0.0149171168299473,0.0435929580979239,False,,,,,-1.0,False
3730,Healthcare,Medical Care Facilities (2),LFST,ADUS,0.2951764485422754,0.2463026879211263,0.0183713693327248,False,,,,,-1.0,False
3731,Healthcare,Medical Care Facilities (2),LFST,AVAH,0.2405843088720664,0.2405843088720664,0.0244720429231472,False,,,,,-1.0,False
3732,Healthcare,Medical Care Facilities (2),LFST,AGL,0.3374977206556398,0.3047131775597163,0.0302777129457536,False,,,,,-1.0,False
3733,Healthcare,Medical Care Facilities (2),ASTH,ADUS,0.2245703583615473,0.157404199082777,0.0678920347117784,False,,,,,-1.0,False
3734,Healthcare,Medical Care Facilities (2),ASTH,AVAH,0.0075624498723727,0.0075624498723727,0.0507242764846431,False,,,,,-1.0,False
3735,Healthcare,Medical Care Facilities (2),ASTH,AGL,0.1369698088114499,0.0988813286561135,0.0282091107972083,False,,,,,-1.0,False
3736,Healthcare,Medical Care Facilities (2),ADUS,AVAH,0.0978460128166797,0.0978460128166797,0.0196886985294914,False,,,,,-1.0,False
3737,Healthcare,Medical Care Facilities (2),ADUS,AGL,0.0560843788555349,0.0313153051159697,0.0479341082294603,False,,,,,-1.0,False
3738,Healthcare,Medical Care Facilities (2),AVAH,AGL,0.2839612699448521,0.259659573499872,0.0092670772397381,False,,,,,-1.0,False
3739,Healthcare,Medical Care Facilities (3),EHC,PACS,0.052933448681871,0.0519328218471673,0.0091155659817463,False,,,,,-1.0,False
3740,Healthcare,Medical Care Facilities (3),EHC,BKD,0.3695935969094136,0.297950264867915,0.0244734944041889,False,,,,,-1.0,False
3741,Healthcare,Medical Care Facilities (3),EHC,OPCH,0.4183685377402791,0.3606524627394441,0.018975521564209,False,,,,,-1.0,False
3742,Healthcare,Medical Care Facilities (3),EHC,ACHC,0.3364833639769353,0.3364833639769353,0.026037551116897,False,,,,,-1.0,False
3743,Healthcare,Medical Care Facilities (3),EHC,SEM,0.3010902640421053,0.0750816646268707,0.1011991129853696,False,,,,,-1.0,False
3744,Healthcare,Medical Care Facilities (3),EHC,SNDA,0.2033413259883571,0.1818199290215847,0.0494605999074683,False,,,,,-1.0,False
3745,Healthcare,Medical Care Facilities (3),EHC,HCSG,0.1187953333883409,0.0895919517657134,0.0361983984305683,False,,,,,-1.0,False
3746,Healthcare,Medical Care Facilities (3),EHC,PNTG,0.2496411766767537,0.172157410638398,0.0346867868757596,False,,,,,-1.0,False
3747,Healthcare,Medical Care Facilities (3),PACS,BKD,0.1811368622279857,0.0770366089635192,0.0471817816689048,False,,,,,-1.0,False
3748,Healthcare,Medical Care Facilities (3),PACS,OPCH,-0.0032399707821839,-0.03250821515085,0.0193115052050097,False,,,,,-1.0,False
3749,Healthcare,Medical Care Facilities (3),PACS,ACHC,0.2901057738783717,0.1583658177787007,0.0516935095100829,False,,,,,-1.0,False
3750,Healthcare,Medical Care Facilities (3),PACS,SEM,0.0319315124771175,0.0243706719501776,0.016379329354606,False,,,,,-1.0,False
3751,Healthcare,Medical Care Facilities (3),PACS,SNDA,0.225090782522951,0.1657146879349118,0.0243956064227265,False,,,,,-1.0,False
3752,Healthcare,Medical Care Facilities (3),PACS,HCSG,0.0404199819502674,-0.0489999542049691,0.0354223938116191,False,,,,,-1.0,False
3753,Healthcare,Medical Care Facilities (3),PACS,PNTG,0.0849795195885285,-0.1577526022655588,0.1052188355673001,False,,,,,-1.0,False
3754,Healthcare,Medical Care Facilities (3),BKD,OPCH,0.1326061868855058,0.0688983786101401,0.0336539763614428,False,,,,,-1.0,False
3755,Healthcare,Medical Care Facilities (3),BKD,ACHC,0.1367644362895726,0.0805128155590615,0.0395760192921459,False,,,,,-1.0,False
3756,Healthcare,Medical Care Facilities (3),BKD,SEM,-0.0795116488673484,-0.1037685183682283,0.0677657084888248,False,,,,,-1.0,False
3757,Healthcare,Medical Care Facilities (3),BKD,SNDA,0.4721694964497888,0.2626400153459358,0.0712529297557115,False,,,,,-1.0,False
3758,Healthcare,Medical Care Facilities (3),BKD,HCSG,0.2586987443866478,0.1963029019791591,0.0447904849266422,False,,,,,-1.0,False
3759,Healthcare,Medical Care Facilities (3),BKD,PNTG,0.3346593698000847,0.1259195106981313,0.0717351644949725,False,,,,,-1.0,False
3760,Healthcare,Medical Care Facilities (3),OPCH,ACHC,0.1466472787439418,0.1244242506139309,0.0184596568114797,False,,,,,-1.0,False
3761,Healthcare,Medical Care Facilities (3),OPCH,SEM,0.2578765735197528,-0.0288676187065655,0.1306598962142872,False,,,,,-1.0,False
3762,Healthcare,Medical Care Facilities (3),OPCH,SNDA,0.1019247014309963,0.0020662078875449,0.0376232698101778,False,,,,,-1.0,False
3763,Healthcare,Medical Care Facilities (3),OPCH,HCSG,0.0264073126402627,-0.0246699266328219,0.0182427393931962,False,,,,,-1.0,False
3764,Healthcare,Medical Care Facilities (3),OPCH,PNTG,0.0473622467118236,0.0473622467118236,0.0287767730375826,False,,,,,-1.0,False
3765,Healthcare,Medical Care Facilities (3),ACHC,SEM,0.1010611320183421,0.0225291939167144,0.0477758772949786,False,,,,,-1.0,False
3766,Healthcare,Medical Care Facilities (3),ACHC,SNDA,-0.0348735608065223,-0.0361101007710698,0.0151361770951038,False,,,,,-1.0,False
3767,Healthcare,Medical Care Facilities (3),ACHC,HCSG,0.1100495915583926,0.0692108577769123,0.0433763132026115,False,,,,,-1.0,False
3768,Healthcare,Medical Care Facilities (3),ACHC,PNTG,0.0002514019289896,-0.0722937158206823,0.0401184166927802,False,,,,,-1.0,False
3769,Healthcare,Medical Care Facilities (3),SEM,SNDA,-0.0019257434634127,-0.0019257434634127,0.037461234337564,False,,,,,-1.0,False
3770,Healthcare,Medical Care Facilities (3),SEM,HCSG,0.0195003947879408,0.0018833432939085,0.0361966340529192,False,,,,,-1.0,False
3771,Healthcare,Medical Care Facilities (3),SEM,PNTG,-0.0797615330917727,-0.1059216239488041,0.0527261651127751,False,,,,,-1.0,False
3772,Healthcare,Medical Care Facilities (3),SNDA,HCSG,0.1492423359890281,0.0780519533045206,0.0268682296082682,False,,,,,-1.0,False
3773,Healthcare,Medical Care Facilities (3),SNDA,PNTG,0.265766680592044,0.1084937492234729,0.0509073262555797,False,,,,,-1.0,False
3774,Healthcare,Medical Care Facilities (3),HCSG,PNTG,0.1749570311931187,0.1635041921322514,0.0102504463433944,False,,,,,-1.0,False
3775,Healthcare,Drug Manufacturers - Specialty & Generic (1),ZTS,VTRS,-0.183947279598614,-0.2025671652336231,0.0092330070072232,False,,,,,-1.0,False
3776,Healthcare,Drug Manufacturers - Specialty & Generic (1),ZTS,ELAN,0.386515558185422,0.3853631678640469,0.0166749743939813,False,,,,,-1.0,False
3777,Healthcare,Drug Manufacturers - Specialty & Generic (1),ZTS,HIMS,0.1575058838804564,0.1567145963408682,0.0149006061022377,False,,,,,-1.0,False
3778,Healthcare,Drug Manufacturers - Specialty & Generic (1),ZTS,AMRX,0.2991024740794785,0.2991024740794785,0.0150797587514148,False,,,,,-1.0,False
3779,Healthcare,Drug Manufacturers - Specialty & Generic (1),ZTS,PBH,0.2405889187403716,0.1467773005547087,0.0310794678868528,False,,,,,-1.0,False
3780,Healthcare,Drug Manufacturers - Specialty & Generic (1),ZTS,ANIP,0.1139237167788581,0.1139237167788581,0.0128972242513685,False,,,,,-1.0,False
3781,Healthcare,Drug Manufacturers - Specialty & Generic (1),ZTS,PRGO,0.2765975173101727,0.2504319098179495,0.0119434516489858,False,,,,,-1.0,False
3782,Healthcare,Drug Manufacturers - Specialty & Generic (1),ZTS,PAHC,0.6409290177666747,0.6409290177666747,0.009452240120684,False,,,,,-1.0,False
3783,Healthcare,Drug Manufacturers - Specialty & Generic (1),VTRS,ELAN,0.145851109479408,0.1382227537611653,0.0330187522123334,False,,,,,-1.0,False
3784,Healthcare,Drug Manufacturers - Specialty & Generic (1),VTRS,HIMS,-0.106301070546033,-0.106301070546033,0.0411833175296644,False,,,,,-1.0,False
3785,Healthcare,Drug Manufacturers - Specialty & Generic (1),VTRS,AMRX,0.3360402450282367,0.3083010631915208,0.0145675519413688,False,,,,,-1.0,False
3786,Healthcare,Drug Manufacturers - Specialty & Generic (1),VTRS,PBH,0.1287816242089972,0.0849659737971662,0.0272003794452631,False,,,,,-1.0,False
3787,Healthcare,Drug Manufacturers - Specialty & Generic (1),VTRS,ANIP,0.482927083149522,0.4290234685837993,0.0170865855421803,False,,,,,-1.0,False
3788,Healthcare,Drug Manufacturers - Specialty & Generic (1),VTRS,PRGO,0.1309619265305357,0.1309619265305357,0.0209607395954426,False,,,,,-1.0,False
3789,Healthcare,Drug Manufacturers - Specialty & Generic (1),VTRS,PAHC,0.1350489326519511,0.111462045560653,0.011299400559651,False,,,,,-1.0,False
3790,Healthcare,Drug Manufacturers - Specialty & Generic (1),ELAN,HIMS,0.178656810991858,0.178656810991858,0.0445000613265988,False,,,,,-1.0,False
3791,Healthcare,Drug Manufacturers - Specialty & Generic (1),ELAN,AMRX,0.3762082064624236,0.3679524121809588,0.0342842481586085,False,,,,,-1.0,False
3792,Healthcare,Drug Manufacturers - Specialty & Generic (1),ELAN,PBH,-0.022458701326302,-0.022458701326302,0.0352951445874116,False,,,,,-1.0,False
3793,Healthcare,Drug Manufacturers - Specialty & Generic (1),ELAN,ANIP,0.1268793682477574,0.1268793682477574,0.0409154276612569,False,,,,,-1.0,False
3794,Healthcare,Drug Manufacturers - Specialty & Generic (1),ELAN,PRGO,0.4146037783869138,0.3737247976577759,0.025980958212957,False,,,,,-1.0,False
3795,Healthcare,Drug Manufacturers - Specialty & Generic (1),ELAN,PAHC,0.4337471459408172,0.4337471459408172,0.0106263846746863,False,,,,,-1.0,False
3796,Healthcare,Drug Manufacturers - Specialty & Generic (1),HIMS,AMRX,0.1015067582064251,0.1015067582064251,0.0377082617539234,False,,,,,-1.0,False
3797,Healthcare,Drug Manufacturers - Specialty & Generic (1),HIMS,PBH,0.08888429910052,0.08888429910052,0.0612470930885745,False,,,,,-1.0,False
3798,Healthcare,Drug Manufacturers - Specialty & Generic (1),HIMS,ANIP,0.0106113611149281,0.0106113611149281,0.0531786275950103,False,,,,,-1.0,False
3799,Healthcare,Drug Manufacturers - Specialty & Generic (1),HIMS,PRGO,0.0726282291888252,0.038794010776119,0.0607983978350952,False,,,,,-1.0,False
3800,Healthcare,Drug Manufacturers - Specialty & Generic (1),HIMS,PAHC,-0.0265918432200505,-0.0265918432200505,0.0407126137572773,False,,,,,-1.0,False
3801,Healthcare,Drug Manufacturers - Specialty & Generic (1),AMRX,PBH,0.1301070275288957,0.1301070275288957,0.0428825094571201,False,,,,,-1.0,False
3802,Healthcare,Drug Manufacturers - Specialty & Generic (1),AMRX,ANIP,0.3760281520419184,0.3218856497115618,0.0265372572392647,False,,,,,-1.0,False
3803,Healthcare,Drug Manufacturers - Specialty & Generic (1),AMRX,PRGO,0.182269046113736,0.182269046113736,0.0457192860084563,False,,,,,-1.0,False
3804,Healthcare,Drug Manufacturers - Specialty & Generic (1),AMRX,PAHC,0.3061358770608952,0.3061358770608952,0.0125547462722768,False,,,,,-1.0,False
3805,Healthcare,Drug Manufacturers - Specialty & Generic (1),PBH,ANIP,0.3633475043316675,0.3633475043316675,0.0313194351678365,False,,,,,-1.0,False
3806,Healthcare,Drug Manufacturers - Specialty & Generic (1),PBH,PRGO,0.4144580132600206,0.3071448086601812,0.0352678293354456,False,,,,,-1.0,False
3807,Healthcare,Drug Manufacturers - Specialty & Generic (1),PBH,PAHC,0.2141481918938987,0.1638908276138174,0.0169014869369394,False,,,,,-1.0,False
3808,Healthcare,Drug Manufacturers - Specialty & Generic (1),ANIP,PRGO,0.269299991876066,0.269299991876066,0.0211542258846521,False,,,,,-1.0,False
3809,Healthcare,Drug Manufacturers - Specialty & Generic (1),ANIP,PAHC,0.3212572791574965,0.3200620770927531,0.0099855627078611,False,,,,,-1.0,False
3810,Healthcare,Drug Manufacturers - Specialty & Generic (1),PRGO,PAHC,0.2233435482415211,0.2188042161840442,0.0124885373737347,False,,,,,-1.0,False
3811,Healthcare,Drug Manufacturers - Specialty & Generic (2),UTHR,NBIX,0.3637480805975908,0.2304312911741958,0.0587755918560234,False,,,,,-1.0,False
3812,Healthcare,Drug Manufacturers - Specialty & Generic (2),UTHR,RGC,-0.1100247841843172,-0.2628652968835094,0.0522065738634839,False,,,,,-1.0,False
3813,Healthcare,Drug Manufacturers - Specialty & Generic (2),UTHR,LNTH,0.1872036587488139,-0.0146769364765853,0.0980874824740578,False,,,,,-1.0,False
3814,Healthcare,Drug Manufacturers - Specialty & Generic (2),UTHR,ALKS,0.3157467159598102,0.2127729728817209,0.0378816895156329,False,,,,,-1.0,False
3815,Healthcare,Drug Manufacturers - Specialty & Generic (2),UTHR,LQDA,0.1389631459438709,0.0324611376657551,0.0478131532479661,False,,,,,-1.0,False
3816,Healthcare,Drug Manufacturers - Specialty & Generic (2),UTHR,INDV,0.4402960009845931,0.2816059529832073,0.0500132940768474,False,,,,,-1.0,False
3817,Healthcare,Drug Manufacturers - Specialty & Generic (2),UTHR,KNSA,0.3029952580538084,0.0853321169980634,0.0875547214528389,False,,,,,-1.0,False
3818,Healthcare,Drug Manufacturers - Specialty & Generic (2),UTHR,SUPN,0.2246618708129742,0.131731495219797,0.034217749371961,False,,,,,-1.0,False
3819,Healthcare,Drug Manufacturers - Specialty & Generic (2),UTHR,BCRX,0.1464528413351546,0.0009027493446948,0.0615829790664173,False,,,,,-1.0,False
3820,Healthcare,Drug Manufacturers - Specialty & Generic (2),UTHR,AMLX,0.2938425254458724,0.0446666967633268,0.0995963594962099,False,,,,,-1.0,False
3821,Healthcare,Drug Manufacturers - Specialty & Generic (2),NBIX,RGC,-0.0971638076365715,-0.14974815813856,0.0292619476920281,False,,,,,-1.0,False
3822,Healthcare,Drug Manufacturers - Specialty & Generic (2),NBIX,LNTH,0.2153194067997056,0.2108102677786577,0.0283165867491746,False,,,,,-1.0,False
3823,Healthcare,Drug Manufacturers - Specialty & Generic (2),NBIX,ALKS,0.4425708510066796,0.4425708510066796,0.0081216581637593,False,,,,,-1.0,False
3824,Healthcare,Drug Manufacturers - Specialty & Generic (2),NBIX,LQDA,0.0942703835442579,0.0942703835442579,0.023763562495617,False,,,,,-1.0,False
3825,Healthcare,Drug Manufacturers - Specialty & Generic (2),NBIX,INDV,0.3942079378260398,0.3839731115442812,0.0128041773596016,False,,,,,-1.0,False
3826,Healthcare,Drug Manufacturers - Specialty & Generic (2),NBIX,KNSA,0.180357088409961,0.1739944637720066,0.0143122322106085,False,,,,,-1.0,False
3827,Healthcare,Drug Manufacturers - Specialty & Generic (2),NBIX,SUPN,0.3544709547168708,0.3544709547168708,0.0326838724251618,False,,,,,-1.0,False
3828,Healthcare,Drug Manufacturers - Specialty & Generic (2),NBIX,BCRX,0.18817761894378,0.1487790168968812,0.0291152166064048,False,,,,,-1.0,False
3829,Healthcare,Drug Manufacturers - Specialty & Generic (2),NBIX,AMLX,0.4083048890551105,0.3287135193081708,0.0245299125449427,False,,,,,-1.0,False
3830,Healthcare,Drug Manufacturers - Specialty & Generic (2),RGC,LNTH,-7.852606192134521e-05,-0.0807113977410627,0.037432951097777,False,,,,,-1.0,False
3831,Healthcare,Drug Manufacturers - Specialty & Generic (2),RGC,ALKS,-0.3037520544136817,-0.3037520544136817,0.0581390470386017,False,,,,,-1.0,False
3832,Healthcare,Drug Manufacturers - Specialty & Generic (2),RGC,LQDA,-0.0431813798931955,-0.1548936489791282,0.0431061333454857,False,,,,,-1.0,False
3833,Healthcare,Drug Manufacturers - Specialty & Generic (2),RGC,INDV,-0.0442591015628845,-0.0628201335602487,0.0364878419716684,False,,,,,-1.0,False
3834,Healthcare,Drug Manufacturers - Specialty & Generic (2),RGC,KNSA,-0.0193381962415994,-0.1256904310941904,0.0412720860471431,False,,,,,-1.0,False
3835,Healthcare,Drug Manufacturers - Specialty & Generic (2),RGC,SUPN,0.0714269299227284,-0.156055814458376,0.0971093419141349,False,,,,,-1.0,False
3836,Healthcare,Drug Manufacturers - Specialty & Generic (2),RGC,BCRX,-0.0883892307874199,-0.1883041587312741,0.0379325586564166,False,,,,,-1.0,False
3837,Healthcare,Drug Manufacturers - Specialty & Generic (2),RGC,AMLX,-0.1017139127668604,-0.2457137047689705,0.0497425333604039,False,,,,,-1.0,False
3838,Healthcare,Drug Manufacturers - Specialty & Generic (2),LNTH,ALKS,0.1149048233946574,0.0781096072830016,0.0254084125812692,False,,,,,-1.0,False
3839,Healthcare,Drug Manufacturers - Specialty & Generic (2),LNTH,LQDA,0.1739732611468099,0.1739732611468099,0.03579821900871,False,,,,,-1.0,False
3840,Healthcare,Drug Manufacturers - Specialty & Generic (2),LNTH,INDV,0.3444597768787281,0.3108294187740589,0.0203844270163453,False,,,,,-1.0,False
3841,Healthcare,Drug Manufacturers - Specialty & Generic (2),LNTH,KNSA,0.1895143721968415,0.1561022666707577,0.0203725782645426,False,,,,,-1.0,False
3842,Healthcare,Drug Manufacturers - Specialty & Generic (2),LNTH,SUPN,0.2323473467390458,0.1822052564339978,0.0223607057702794,False,,,,,-1.0,False
3843,Healthcare,Drug Manufacturers - Specialty & Generic (2),LNTH,BCRX,0.1597589835628939,0.1244611591201617,0.0320235279446193,False,,,,,-1.0,False
3844,Healthcare,Drug Manufacturers - Specialty & Generic (2),LNTH,AMLX,0.2329025167385878,0.1915026646604214,0.0264361783273859,False,,,,,-1.0,False
3845,Healthcare,Drug Manufacturers - Specialty & Generic (2),ALKS,LQDA,0.2490391795099315,0.2490391795099315,0.0182151409491155,False,,,,,-1.0,False
3846,Healthcare,Drug Manufacturers - Specialty & Generic (2),ALKS,INDV,0.2942768092741524,0.1976843007367381,0.0292650046793531,False,,,,,-1.0,False
3847,Healthcare,Drug Manufacturers - Specialty & Generic (2),ALKS,KNSA,0.0714288369273228,0.0714288369273228,0.0326823974764627,False,,,,,-1.0,False
3848,Healthcare,Drug Manufacturers - Specialty & Generic (2),ALKS,SUPN,0.2436208888877009,0.2436208888877009,0.0372828526330404,False,,,,,-1.0,False
3849,Healthcare,Drug Manufacturers - Specialty & Generic (2),ALKS,BCRX,0.278996612237719,0.0554856544865547,0.0763193432022128,False,,,,,-1.0,False
3850,Healthcare,Drug Manufacturers - Specialty & Generic (2),ALKS,AMLX,0.3462369113065796,0.3341399523892166,0.0170581657156203,False,,,,,-1.0,False
3851,Healthcare,Drug Manufacturers - Specialty & Generic (2),LQDA,INDV,0.1840551837614581,0.1734976551661484,0.0256679126434946,False,,,,,-1.0,False
3852,Healthcare,Drug Manufacturers - Specialty & Generic (2),LQDA,KNSA,0.1513552300418865,0.1071538161115478,0.0228999207298317,False,,,,,-1.0,False
3853,Healthcare,Drug Manufacturers - Specialty & Generic (2),LQDA,SUPN,-0.0504883989703946,-0.0504883989703946,0.0462244464991007,False,,,,,-1.0,False
3854,Healthcare,Drug Manufacturers - Specialty & Generic (2),LQDA,BCRX,0.3443283102261533,0.0991009815583221,0.0953411052801995,False,,,,,-1.0,False
3855,Healthcare,Drug Manufacturers - Specialty & Generic (2),LQDA,AMLX,0.2202537169618184,0.1807254835326894,0.0366848394703428,False,,,,,-1.0,False
3856,Healthcare,Drug Manufacturers - Specialty & Generic (2),INDV,KNSA,0.2476072723412563,0.2362971997108212,0.0080897843258586,False,,,,,-1.0,False
3857,Healthcare,Drug Manufacturers - Specialty & Generic (2),INDV,SUPN,0.3131746398024504,0.3131746398024504,0.0588262096660461,False,,,,,-1.0,False
3858,Healthcare,Drug Manufacturers - Specialty & Generic (2),INDV,BCRX,0.245013899656547,0.1688861491549324,0.0312417273529106,False,,,,,-1.0,False
3859,Healthcare,Drug Manufacturers - Specialty & Generic (2),INDV,AMLX,0.4537336357213153,0.4074609008765837,0.0159498898315073,False,,,,,-1.0,False
3860,Healthcare,Drug Manufacturers - Specialty & Generic (2),KNSA,SUPN,0.0146610658903859,0.0146610658903859,0.0246937979119512,False,,,,,-1.0,False
3861,Healthcare,Drug Manufacturers - Specialty & Generic (2),KNSA,BCRX,0.2031243784582703,0.1592356594916707,0.0195614662058913,False,,,,,-1.0,False
3862,Healthcare,Drug Manufacturers - Specialty & Generic (2),KNSA,AMLX,0.2246676359170002,0.1798925199550233,0.0227719546664823,False,,,,,-1.0,False
3863,Healthcare,Drug Manufacturers - Specialty & Generic (2),SUPN,BCRX,0.1302321929706038,0.1302321929706038,0.0264294239157675,False,,,,,-1.0,False
3864,Healthcare,Drug Manufacturers - Specialty & Generic (2),SUPN,AMLX,0.1053576514330958,0.0821265810122409,0.0513334843257826,False,,,,,-1.0,False
3865,Healthcare,Drug Manufacturers - Specialty & Generic (2),BCRX,AMLX,0.320576662867598,0.1734763871018823,0.0582460696312038,False,,,,,-1.0,False
3866,Healthcare,Health Information Services,VEEV,BTSG,-0.1919965509306887,-0.1919965509306887,0.0872686933446276,False,,,,,-1.0,False
3867,Healthcare,Health Information Services,VEEV,TEM,0.4259923010579636,0.4259923010579636,0.0287590200004276,False,,,,,-1.0,False
3868,Healthcare,Health Information Services,VEEV,HQY,0.4617514340901166,0.3603437133868294,0.0333648061895925,False,,,,,-1.0,False
3869,Healthcare,Health Information Services,VEEV,WAY,0.5253891317551906,0.3871412818210655,0.0470650778910125,False,,,,,-1.0,False
3870,Healthcare,Health Information Services,VEEV,DOCS,0.3950278200632298,0.368104009782887,0.008430386689036,False,,,,,-1.0,False
3871,Healthcare,Health Information Services,VEEV,PRVA,0.2444982891656019,0.2444982891656019,0.0167232611109707,False,,,,,-1.0,False
3872,Healthcare,Health Information Services,VEEV,TXG,0.1529279802768452,0.1529279802768452,0.0186380515960164,False,,,,,-1.0,False
3873,Healthcare,Health Information Services,VEEV,OMCL,0.1819252168005212,0.1139623274447912,0.0207556672474536,False,,,,,-1.0,False
3874,Healthcare,Health Information Services,BTSG,TEM,0.2178434670378407,0.1786548835052365,0.0143078491496811,False,,,,,-1.0,False
3875,Healthcare,Health Information Services,BTSG,HQY,0.0476457688742829,0.0476457688742829,0.0655802381685093,False,,,,,-1.0,False
3876,Healthcare,Health Information Services,BTSG,WAY,-0.1889677754691776,-0.1890534407949837,0.0424660311085424,False,,,,,-1.0,False
3877,Healthcare,Health Information Services,BTSG,DOCS,-0.1386400230820517,-0.1466161109727975,0.0422388181194449,False,,,,,-1.0,False
3878,Healthcare,Health Information Services,BTSG,PRVA,0.0771294798277354,-0.0074535401984692,0.0648781036569716,False,,,,,-1.0,False
3879,Healthcare,Health Information Services,BTSG,TXG,0.2836055359346247,0.2545068516181492,0.0157193217338274,False,,,,,-1.0,False
3880,Healthcare,Health Information Services,BTSG,OMCL,0.083923585640006,0.083923585640006,0.0512135509738075,False,,,,,-1.0,False
3881,Healthcare,Health Information Services,TEM,HQY,0.2037308346917877,0.2037308346917877,0.0377200745286357,False,,,,,-1.0,False
3882,Healthcare,Health Information Services,TEM,WAY,0.2509856013281563,0.2509856013281563,0.0290362236010732,False,,,,,-1.0,False
3883,Healthcare,Health Information Services,TEM,DOCS,0.1725679022781681,0.1725679022781681,0.0213456807020287,False,,,,,-1.0,False
3884,Healthcare,Health Information Services,TEM,PRVA,0.2347009712425803,0.181551867139851,0.0162237828035716,False,,,,,-1.0,False
3885,Healthcare,Health Information Services,TEM,TXG,0.5461920690992416,0.4366584419296851,0.0431148692684847,False,,,,,-1.0,False
3886,Healthcare,Health Information Services,TEM,OMCL,0.1620077298579705,0.1620077298579705,0.0366942564392071,False,,,,,-1.0,False
3887,Healthcare,Health Information Services,HQY,WAY,0.4877448333229337,0.3910580096085523,0.0365751920436294,False,,,,,-1.0,False
3888,Healthcare,Health Information Services,HQY,DOCS,0.1583426241402249,0.1408452531503505,0.0072149480725078,False,,,,,-1.0,False
3889,Healthcare,Health Information Services,HQY,PRVA,0.2260224852406028,0.2260224852406028,0.0200889152664139,False,,,,,-1.0,False
3890,Healthcare,Health Information Services,HQY,TXG,0.1540843763521228,0.1540843763521228,0.0464976825505496,False,,,,,-1.0,False
3891,Healthcare,Health Information Services,HQY,OMCL,0.1001992353326308,0.0801891919102232,0.0084230463916998,False,,,,,-1.0,False
3892,Healthcare,Health Information Services,WAY,DOCS,0.2950662395443046,0.2710910865690999,0.0076411093650888,False,,,,,-1.0,False
3893,Healthcare,Health Information Services,WAY,PRVA,0.2693636802427134,0.2386732854697052,0.0247284935777445,False,,,,,-1.0,False
3894,Healthcare,Health Information Services,WAY,TXG,0.0766326197471268,0.0551587032349986,0.0232744425436577,False,,,,,-1.0,False
3895,Healthcare,Health Information Services,WAY,OMCL,0.2713769399669817,0.2172318277671593,0.0205016886875757,False,,,,,-1.0,False
3896,Healthcare,Health Information Services,DOCS,PRVA,0.1377056639532144,0.1377056639532144,0.0196888197407521,False,,,,,-1.0,False
3897,Healthcare,Health Information Services,DOCS,TXG,0.0349011374596123,0.0349011374596123,0.0170747781469676,False,,,,,-1.0,False
